Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Sustainable Development Scenario,Africa,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,117.5
World Energy Outlook 2021,Sustainable Development Scenario,Africa,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,28.8
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,4.5
World Energy Outlook 2021,Sustainable Development Scenario,Middle East,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,3.1
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,136.8
World Energy Outlook 2021,Sustainable Development Scenario,Eurasia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,46.4
World Energy Outlook 2021,Sustainable Development Scenario,Russia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,106.5
World Energy Outlook 2021,Sustainable Development Scenario,Russia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,39.5
World Energy Outlook 2021,Sustainable Development Scenario,Asia Pacific,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,3309.8
World Energy Outlook 2021,Sustainable Development Scenario,Asia Pacific,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,1014.3
World Energy Outlook 2021,Sustainable Development Scenario,China,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,2389
World Energy Outlook 2021,Sustainable Development Scenario,China,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,614
World Energy Outlook 2021,Sustainable Development Scenario,India,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,468.1
World Energy Outlook 2021,Sustainable Development Scenario,India,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,215.4
World Energy Outlook 2021,Sustainable Development Scenario,Japan,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,106.8
World Energy Outlook 2021,Sustainable Development Scenario,Japan,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,45.5
World Energy Outlook 2021,Sustainable Development Scenario,Southeast Asia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2030,213.7
World Energy Outlook 2021,Sustainable Development Scenario,Southeast Asia,Energy,Coal,Total primary energy demand,Million tonnes of coal equivalent,2050,79.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total,Electricity generation,TWh,2010,21519.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total,Electricity generation,TWh,2019,26959
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total,Electricity generation,TWh,2020,26761.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total,Electricity generation,TWh,2030,33574.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Total,Electricity generation,TWh,2050,46703
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Total,Electricity generation,TWh,2010,5232.84
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Total,Electricity generation,TWh,2019,5364.32
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Total,Electricity generation,TWh,2020,5221.23
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Total,Electricity generation,TWh,2030,5618.49
World Energy Outlook 2021,Stated Policies Scenario,North America,Energy,Total,Electricity generation,TWh,2050,6725.62
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Total,Electricity generation,TWh,2010,4354.36
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Total,Electricity generation,TWh,2019,4370.99
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Total,Electricity generation,TWh,2020,4242.54
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Total,Electricity generation,TWh,2030,4489.85
World Energy Outlook 2021,Stated Policies Scenario,United States,Energy,Total,Electricity generation,TWh,2050,5175.18
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2010,1130.44
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2019,1306.82
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2020,1277.06
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2030,1615.98
World Energy Outlook 2021,Stated Policies Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2050,2434.89
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Total,Electricity generation,TWh,2010,515.71
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Total,Electricity generation,TWh,2019,626.33
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Total,Electricity generation,TWh,2020,605.27
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Total,Electricity generation,TWh,2030,751.59
World Energy Outlook 2021,Stated Policies Scenario,Brazil,Energy,Total,Electricity generation,TWh,2050,1147.93
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Total,Electricity generation,TWh,2010,4121.04
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Total,Electricity generation,TWh,2019,4079.83
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Total,Electricity generation,TWh,2020,3952.2
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Total,Electricity generation,TWh,2030,4601.07
World Energy Outlook 2021,Stated Policies Scenario,Europe,Energy,Total,Electricity generation,TWh,2050,5594.25
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Total,Electricity generation,TWh,2010,2957.4
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Total,Electricity generation,TWh,2019,2883.56
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Total,Electricity generation,TWh,2020,2757.31
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Total,Electricity generation,TWh,2030,3144.98
World Energy Outlook 2021,Stated Policies Scenario,European Union,Energy,Total,Electricity generation,TWh,2050,3577.4
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Total,Electricity generation,TWh,2010,670.3
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Total,Electricity generation,TWh,2019,838.51
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Total,Electricity generation,TWh,2020,826.8
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Total,Electricity generation,TWh,2030,1214.55
World Energy Outlook 2021,Stated Policies Scenario,Africa,Energy,Total,Electricity generation,TWh,2050,2383.76
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Total,Electricity generation,TWh,2010,829.42
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Total,Electricity generation,TWh,2019,1202.07
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Total,Electricity generation,TWh,2020,1188.47
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Total,Electricity generation,TWh,2030,1616.05
World Energy Outlook 2021,Stated Policies Scenario,Middle East,Energy,Total,Electricity generation,TWh,2050,2764.45
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Total,Electricity generation,TWh,2010,1251.26
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Total,Electricity generation,TWh,2019,1394.04
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Total,Electricity generation,TWh,2020,1335.14
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Total,Electricity generation,TWh,2030,1617.05
World Energy Outlook 2021,Stated Policies Scenario,Eurasia,Energy,Total,Electricity generation,TWh,2050,2056.92
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Total,Electricity generation,TWh,2010,1036.12
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Total,Electricity generation,TWh,2019,1119.7
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Total,Electricity generation,TWh,2020,1056.93
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Total,Electricity generation,TWh,2030,1253.43
World Energy Outlook 2021,Stated Policies Scenario,Russia,Energy,Total,Electricity generation,TWh,2050,1487.71
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Total,Electricity generation,TWh,2010,8284.41
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Total,Electricity generation,TWh,2019,12773.4
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Total,Electricity generation,TWh,2020,12960.7
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Total,Electricity generation,TWh,2030,17291.5
World Energy Outlook 2021,Stated Policies Scenario,Asia Pacific,Energy,Total,Electricity generation,TWh,2050,24743.2
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Total,Electricity generation,TWh,2010,4235.54
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Total,Electricity generation,TWh,2019,7509.1
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Total,Electricity generation,TWh,2020,7786.73
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Total,Electricity generation,TWh,2030,10231.9
World Energy Outlook 2021,Stated Policies Scenario,China,Energy,Total,Electricity generation,TWh,2050,13186.7
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Total,Electricity generation,TWh,2010,972.31
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Total,Electricity generation,TWh,2019,1637.15
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Total,Electricity generation,TWh,2020,1609.13
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Total,Electricity generation,TWh,2030,2544.95
World Energy Outlook 2021,Stated Policies Scenario,India,Energy,Total,Electricity generation,TWh,2050,4999.85
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Total,Electricity generation,TWh,2010,1164.02
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Total,Electricity generation,TWh,2019,1037.32
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Total,Electricity generation,TWh,2020,1003.29
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Total,Electricity generation,TWh,2030,984.39
World Energy Outlook 2021,Stated Policies Scenario,Japan,Energy,Total,Electricity generation,TWh,2050,1055.24
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Total,Electricity generation,TWh,2010,683.83
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Total,Electricity generation,TWh,2019,1131.51
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Total,Electricity generation,TWh,2020,1111.39
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Total,Electricity generation,TWh,2030,1681.72
World Energy Outlook 2021,Stated Policies Scenario,Southeast Asia,Energy,Total,Electricity generation,TWh,2050,2842.64
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Total,Electricity generation,TWh,2030,34361.6
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Total,Electricity generation,TWh,2050,54715.9
World Energy Outlook 2021,Announced Pledges Scenario,North America,Energy,Total,Electricity generation,TWh,2030,6065.87
World Energy Outlook 2021,Announced Pledges Scenario,North America,Energy,Total,Electricity generation,TWh,2050,9062.78
World Energy Outlook 2021,Announced Pledges Scenario,United States,Energy,Total,Electricity generation,TWh,2030,4874.41
World Energy Outlook 2021,Announced Pledges Scenario,United States,Energy,Total,Electricity generation,TWh,2050,7434.86
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2030,1584.13
World Energy Outlook 2021,Announced Pledges Scenario,Central and South America,Energy,Total,Electricity generation,TWh,2050,2636.94
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,Energy,Total,Electricity generation,TWh,2030,702.2
World Energy Outlook 2021,Announced Pledges Scenario,Brazil,Energy,Total,Electricity generation,TWh,2050,1216.01
World Energy Outlook 2021,Announced Pledges Scenario,Europe,Energy,Total,Electricity generation,TWh,2030,4910.56
